//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da Estação: 65310000
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
65310000;2;01/08/1934;;1;1;159,4;88,3;117,0042;6;17;1;1;1;;0;142;130,8;125,2;125,2;130,8;159,4;159,4;142;130,8;125,2;119,6;111,43;106,29;103,72;98,58;96,01;88,3;98,58;114;133,6;128;119,6;114;114;108,86;108,86;103,72;101,15;98,58;96,01;93,44;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/09/1934;;1;1;276,8;81,55;146,5463;21;7;1;1;1;;0;93,44;90,87;88,3;86,05;83,8;83,8;81,55;83,8;88,3;103,72;101,15;101,15;108,86;119,6;114;114;153,6;189,6;177,2;251,6;276,8;270,4;264;239,2;226,8;195,8;171;165,2;142;130,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/10/1934;;1;1;745;101,15;358,7232;15;8;1;1;1;;0;125,2;119,6;114;111,43;108,86;108,86;103,72;101,15;130,8;283,2;589;676,6;703,2;726;745;691,8;640,2;582;523,6;447,2;387;333,4;327;323,9;317,7;314,6;308,4;308,4;302,2;289,6;276,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/11/1934;;1;1;270,4;98,58;139,702;1;24;1;1;1;;0;267,2;251,6;229,9;214,4;189,6;171;162,3;153,6;144,9;133,6;130,8;130,8;122,4;114;111,43;111,43;111,43;111,43;108,86;103,72;103,72;103,72;101,15;98,58;98,58;98,58;111,43;122,4;133,6;144,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/12/1934;;1;1;633;147,8;423,8;7;2;1;1;1;;0;150,7;147,8;174,1;369,5;437,6;530,4;614,5;618,2;618,2;575;557,6;540,6;493;453,6;407,6;390,5;366;380;407,6;431,2;456,8;473,2;463,3;453,6;434,4;417,8;387;355,8;349,4;343;339,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/01/1935;;1;1;330,2;177,2;228,8161;1;27;1;1;1;;0;327;320,8;314,6;283,2;257,8;254,7;226,8;223,7;220,6;208,2;205,1;198,9;208,2;220,6;226,8;229,9;233;233;236,1;239,2;236,1;229,9;189,6;186,5;186,5;183,4;177,2;186,5;202;217,5;229,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/02/1935;;1;1;;;;;;0;0;0;;0;;;;;;;;;229,9;223,7;171;165,2;156,5;142;139,2;136,4;130,8;125,2;125,2;186,5;202;220,6;226,8;239,2;257,8;239,2;214,4;202;;;;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;;
65310000;2;01/03/1935;;1;1;596;165,2;368,3484;15;6;1;1;1;;0;198,9;205,1;195,8;183,4;168,1;177,2;211,3;260,9;343;444;513,4;547,4;557,6;585,5;596;554,2;523,6;513,4;499,8;466,6;444;411;390,5;373;355,8;343;330,2;305,3;267,2;239,2;214,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/04/1935;;1;1;195,8;90,87;147,96;1;30;1;1;1;;0;195,8;177,2;165,2;159,4;153,6;150,7;150,7;147,8;147,8;144,9;144,9;144,9;153,6;171;195,8;186,5;183,4;171;171;168,1;147,8;142;128;125,2;119,6;114;98,58;96,01;93,44;90,87;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/05/1935;;1;1;98,58;70,3;81,02065;20;16;1;1;1;;0;90,87;88,3;88,3;86,05;81,55;81,55;79,3;77,05;77,05;77,05;74,8;74,8;74,8;72,55;72,55;70,3;70,3;77,05;86,05;98,58;98,58;93,44;90,87;86,05;86,05;81,55;79,3;79,3;74,8;72,55;70,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/06/1935;;1;1;283,2;70,3;151,0863;15;1;1;1;1;;0;70,3;70,3;70,3;70,3;70,3;70,3;70,3;72,55;74,8;74,8;93,44;168,1;217,5;264;283,2;270,4;245,4;220,6;211,3;195,8;171;165,2;195,8;183,4;171;165,2;159,4;153,6;142;142;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/07/1935;;1;1;414,4;101,15;204,0868;25;11;1;1;1;;0;130,8;114;108,86;108,86;108,86;103,72;103,72;103,72;103,72;103,72;101,15;108,86;125,2;159,4;168,1;136,4;128;142;156,5;171;192,7;233;264;352,6;414,4;414,4;414,4;407,6;414,4;380;352,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/08/1935;;1;1;729,8;276,8;533,2548;14;8;1;1;1;;0;339,8;327;320,8;308,4;299,1;292,8;283,2;276,8;302,2;493;589;691,8;714,6;729,8;714,6;684,2;654,6;625,6;585,5;568;589;614,5;633;684,2;714,6;691,8;651;610,8;561;520,2;460;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/09/1935;;1;1;1700;289,6;789,1633;26;5;1;1;1;;0;417,8;373;330,2;296;289,6;343;352,6;394;349,4;323,9;311,5;333,4;359;428;493;614,5;707;776,2;969;1010;977,4;935,4;1026;1310;1650;1700;1685;1675;1650;1595;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/10/1935;;1;1;3274,1;1595;2481,461;17;1;1;1;1;;0;1595;1595;1695;1896,5;1995;2043;2073;2253;2593,5;2812;2852,8;2846;2852,8;2859,6;2967,4;3164,6;3266,8;3259,5;3150;3015;2873,2;2750;2656;2580,9;2480,5;2349,2;2253;2175;2067;2005;1950;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/11/1935;;1;1;1885,1;320,8;796,76;1;30;1;1;1;;0;1873,7;1793,5;1685;1580;1530;1448,2;1290,5;1160;1030;877,3;729,8;654,6;629,3;575;533,8;513,4;460;417,8;380;362,5;383,5;444;503,2;527;510;479,8;440,8;397,4;362,5;330,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/12/1935;;1;1;707;242,3;420,2839;14;27;1;1;1;;0;314,6;317,7;327;333,4;352,6;383,5;421,2;440,8;444;503,2;599,7;661,8;695,6;703,2;665,4;599,7;544;499,8;444;397,4;369,5;330,2;302,2;280;267,2;257,8;245,4;260,9;292,8;346,2;428;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/01/1936;;1;1;1218;437,6;851,9807;12;31;1;1;1;;0;643,8;772,3;820;897,8;977,4;1014;1052,5;1079,5;1102;1125;1170;1218;1214;1186;1140;1115,5;1066;998;918,6;808;745;688;654,6;603,4;561;523,6;483,1;473,2;469,9;453,6;437,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/02/1936;;1;1;421,2;220,6;289,6414;1;18;1;1;1;;0;417,8;390,5;359;327;308,4;299,1;302,2;302,2;305,3;299,1;292,8;283,2;273,6;260,9;248,5;236,1;226,8;220,6;220,6;226,8;242,3;270,4;314,6;302,2;308,4;308,4;292,8;283,2;276,8;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;;
65310000;2;01/03/1936;;1;1;270,4;139,2;202,371;1;23;1;1;1;;0;267,2;251,6;242,3;226,8;211,3;195,8;189,6;183,4;186,5;192,7;202;208,2;217,5;223,7;223,7;217,5;208,2;192,7;183,4;162,3;147,8;144,9;139,2;147,8;165,2;208,2;257,8;245,4;229,9;211,3;189,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/04/1936;;1;1;174,1;103,72;121,9787;1;29;1;1;1;;0;174,1;156,5;144,9;136,4;130,8;125,2;122,4;119,6;116,8;119,6;119,6;125,2;122,4;125,2;128;125,2;122,4;122,4;119,6;119,6;114;111,43;108,86;106,29;106,29;106,29;106,29;106,29;103,72;114;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/05/1936;;1;1;223,7;108,86;150,2006;5;19;1;1;1;;0;142;171;189,6;214,4;223,7;220,6;220,6;217,5;205,1;186,5;168,1;156,5;144,9;136,4;128;119,6;114;114;108,86;108,86;119,6;122,4;130,8;133,6;130,8;125,2;119,6;116,8;119,6;122,4;125,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/06/1936;;1;1;1242;122,4;620,5433;9;1;1;1;1;;0;122,4;130,8;444;881,4;1052,5;1165;1226;1234;1242;1226;1242;1115,5;939,6;784;669;585,5;520,2;466,6;428;394;366;336,6;305,3;276,8;245,4;239,2;254,7;251,6;242,3;229,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/07/1936;;1;1;257,8;171;214,3;16;31;1;1;1;;0;220,6;214,4;205,1;202;202;223,7;226,8;208,2;198,9;229,9;233;226,8;202;217,5;239,2;257,8;254,7;251,6;245,4;236,1;226,8;202;189,6;183,4;174,1;180,3;226,8;217,5;195,8;180,3;171;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/08/1936;;1;1;906;133,6;668,1677;29;4;1;1;1;;0;165,2;153,6;142;133,6;339,8;618,2;699,4;710,8;722,2;703,2;651;589;568;582;752,8;881,4;889,6;897,8;889,6;873,2;856,8;852,7;808;741,2;684,2;658,2;676,6;792;906;901,9;873,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/09/1936;;1;1;1010;582;758,2133;28;19;1;1;1;;0;852,7;812;764,5;699,4;625,6;603,4;741,2;707;722,2;714,6;718,4;722,2;714,6;699,4;703,2;691,8;647,4;603,4;582;596;610,8;603,4;676,6;927;981,6;998;1006;1010;1006;1006;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/10/1936;;1;1;1010;280;654,8839;1;31;1;1;1;;0;1006;1002;964,8;922,8;877,3;808;726;669;684,2;745;780,1;796;800;792;776,2;748,9;726;699,4;669;629,3;592,5;554,2;506,6;466,6;424,6;383,5;349,4;323,9;305,3;292,8;280;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/11/1936;;1;1;922,8;254,7;617,61;8;2;1;1;1;;0;270,4;257,8;270,4;404,2;752,8;901,9;910,2;918,6;889,6;860,9;840,4;828,1;840,4;844,5;824;800;776,2;752,8;699,4;647,4;599,7;557,6;489,7;450,4;417,8;397,4;366;339,8;317,7;302,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/12/1936;;1;1;537,2;208,2;378,6323;8;31;1;1;1;;0;286,4;280;333,4;407,6;463,3;506,6;530,4;533,8;516,8;503,2;483,1;473,2;456,8;450,4;444;460;440,8;421,2;397,4;362,5;327;292,8;276,8;276,8;292,8;296;283,2;260,9;242,3;226,8;211,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/01/1937;;1;1;537,2;223,7;357,5774;8;1;1;1;1;;0;223,7;239,2;267,2;369,5;437,6;486,4;530,4;530,4;523,6;469,9;450,4;450,4;444;414,4;383,5;366;349,4;327;305,3;283,2;264;257,8;257,8;276,8;283,2;292,8;305,3;314,6;323,9;330,2;327;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/02/1937;;1;1;366;198,9;294,2393;6;20;1;1;1;;0;320,8;314,6;327;349,4;355,8;362,5;366;359;336,6;311,5;302,2;289,6;276,8;260,9;242,3;226,8;217,5;208,2;202;198,9;229,9;280;276,8;280;314,6;339,8;346,2;343;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;;
65310000;2;01/03/1937;;1;1;952,2;248,5;598,9613;13;31;1;1;1;;0;339,8;336,6;394;486,4;527;523,6;578,5;625,6;695,6;752,8;824;918,6;952,2;914,4;922,8;901,9;856,8;832,2;780,1;718,4;665,4;607,1;554,2;499,8;460;417,8;362,5;317,7;286,4;264;251,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/04/1937;;1;1;760,6;236,1;537,1833;20;2;1;1;1;;0;242,3;236,1;311,5;460;550,8;636,6;661,8;688;684,2;654,6;596;530,4;463,3;424,6;473,2;599,7;633;680,4;726;760,6;714,6;688;633;578,5;520,2;469,9;431,2;390,5;352,6;323,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/05/1937;;1;1;330,2;233;274,2065;27;18;1;1;1;;0;305,3;296;292,8;289,6;283,2;280;276,8;267,2;264;257,8;257,8;267,2;273,6;270,4;260,9;251,6;242,3;233;239,2;239,2;233;239,2;267,2;296;308,4;317,7;330,2;317,7;302,2;280;260,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/06/1937;;1;1;280;150,7;208,1333;10;29;1;1;1;;0;248,5;239,2;233;223,7;220,6;233;267,2;270,4;267,2;280;280;260,9;242,3;226,8;217,5;214,4;195,8;189,6;180,3;174,1;171;168,1;162,3;159,4;156,5;153,6;153,6;153,6;150,7;150,7;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/07/1937;;1;1;153,6;111,43;134,2439;21;30;1;1;1;;0;150,7;150,7;147,8;144,9;142;139,2;136,4;133,6;130,8;128;130,8;128;125,2;116,8;119,6;122,4;125,2;125,2;130,8;144,9;153,6;153,6;153,6;153,6;144,9;136,4;130,8;122,4;116,8;111,43;111,43;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/08/1937;;1;1;607,1;96,01;256,2481;27;9;1;1;1;;0;108,86;108,86;103,72;103,72;103,72;103,72;98,58;98,58;96,01;98,58;101,15;106,29;128;205,1;205,1;220,6;245,4;242,3;217,5;189,6;174,1;192,7;299,1;440,8;520,2;585,5;607,1;596;582;554,2;506,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/09/1937;;1;1;476,5;114;208,43;1;29;1;1;1;;0;466,6;424,6;376,5;336,6;311,5;273,6;248,5;229,9;217,5;205,1;202;211,3;205,1;192,7;183,4;174,1;168,1;162,3;159,4;153,6;150,7;147,8;142;142;139,2;136,4;125,2;116,8;114;136,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/10/1937;;1;1;1286;299,1;949,9129;17;1;1;1;1;;0;346,2;557,6;722,2;800;824;865;964,8;981,6;1043,5;1052,5;1030;1006;985,8;956,4;1093;1246;1277;1246;1214;1194;1182;1160;1115,5;1057;1006;956,4;893,7;804;710,8;629,3;527;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/11/1937;;1;1;1399;311,5;784,6833;19;6;1;1;1;;0;450,4;397,4;355,8;333,4;314,6;311,5;336,6;349,4;383,5;447,2;434,4;437,6;434,4;417,8;417,8;741,2;1178;1340;1399;1375;1295;1238;1206;1210;1218;1214;1194;1115,5;1026;969;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/12/1937;;1;1;927;174,1;365,8322;1;29;1;1;1;;0;914,4;869,1;804;722,2;636,6;564,5;493;453,6;407,6;387;390,5;369,5;352,6;317,7;296;273,6;251,6;236,1;223,7;223,7;226,8;220,6;214,4;205,1;195,8;186,5;183,4;177,2;174,1;183,4;186,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/01/1938;;1;1;1030;150,7;368,2742;30;13;1;1;1;;0;183,4;177,2;177,2;177,2;192,7;186,5;177,2;162,3;162,3;162,3;168,1;159,4;150,7;156,5;195,8;296;339,8;333,4;323,9;314,6;308,4;320,8;369,5;383,5;407,6;554,2;808;998;1018;1030;1022;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/02/1938;;1;1;1066;380;814,1821;13;28;1;1;1;;0;1014;1052,5;1048;1018;1026;1010;956,4;918,6;901,9;889,6;848,6;927;1052,5;1048;1014;981,6;922,8;840,4;756,7;661,8;596;547,4;527;499,8;469,9;453,6;428;387;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;;
65310000;2;01/03/1938;;1;1;359;180,3;256,1129;27;20;1;1;1;;0;349,4;330,2;314,6;299,1;283,2;270,4;254,7;239,2;233;226,8;223,7;242,3;251,6;229,9;208,2;198,9;195,8;192,7;186,5;180,3;183,4;192,7;214,4;257,8;296;333,4;359;346,2;308,4;276,8;260,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/04/1938;;1;1;607,1;183,4;305,83;11;27;1;1;1;;0;236,1;226,8;217,5;239,2;257,8;267,2;273,6;273,6;289,6;320,8;578,5;571,5;513,4;466,6;431,2;387;346,2;311,5;292,8;273,6;251,6;242,3;226,8;217,5;205,1;192,7;183,4;183,4;283,2;414,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/05/1938;;1;1;1490,6;186,5;618,8806;30;17;1;1;1;;0;444;460;450,4;450,4;414,4;380;343;308,4;280;257,8;236,1;226,8;211,3;202;195,8;189,6;186,5;198,9;195,8;189,6;257,8;703,2;1145;1246;1305;1363;1433,8;1453;1476,5;1490,6;1490,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/06/1938;;1;1;2031;239,2;1035,287;30;14;2;2;2;;0;1481,2;1467,1;1433,8;1375;1300;1230;1165;1075;994;906;820;729,8;647,4;547,4;469,9;411;373;346,2;323,9;330,2;564,5;699,4;943,8;1194;1310;1453;1640;1868;1950;2010;;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/07/1938;;1;1;2383;530,4;1497,613;3;31;1;1;1;;0;2199;2364,8;2383;2359,6;2323,2;2275,6;2223;2163;2103;2049;1975;1896,5;1815,8;1749,5;1640;1525;1387;1254,5;1186;1130;1061,5;998;922,8;860,9;784;737,4;688;647,4;618,2;571,5;533,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/08/1938;;1;1;537,2;257,8;396,9484;2;31;1;1;1;;0;503,2;533,8;523,6;513,4;510;503,2;493;479,8;466,6;453,6;437,6;424,6;414,4;394;380;366;352,6;343;343;369,5;369,5;352,6;349,4;346,2;336,6;314,6;308,4;299,1;289,6;273,6;260,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/09/1938;;1;1;575;217,5;382,7167;17;4;1;1;1;;0;248,5;239,2;226,8;217,5;217,5;223,7;226,8;233;251,6;286,4;323,9;339,8;387;486,4;547,4;568;575;568;550,8;523,6;499,8;479,8;456,8;437,6;428;431,2;417,8;390,5;362,5;336,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/10/1938;;1;1;610,8;220,6;369,7;21;12;1;1;1;;0;305,3;283,2;264;251,6;251,6;254,7;260,9;260,9;254,7;248,5;233;223,7;220,6;233;236,1;251,6;289,6;369,5;496,4;575;610,8;607,1;585,5;561;537,2;506,6;479,8;450,4;431,2;440,8;486,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/11/1938;;1;1;603,4;186,5;321,5467;2;26;1;1;1;;0;568;603,4;599,7;578,5;540,6;503,2;460;424,6;394;369,5;336,6;317,7;305,3;280;260,9;242,3;236,1;226,8;220,6;214,4;208,2;202;195,8;192,7;189,6;186,5;202;202;192,7;192,7;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/12/1938;;1;1;404,2;142;261,2645;20;14;1;1;1;;0;208,2;220,6;226,8;233;239,2;233;223,7;211,3;195,8;180,3;159,4;150,7;144,9;142;165,2;195,8;254,7;305,3;369,5;404,2;394;362,5;355,8;339,8;330,2;317,7;311,5;317,7;314,6;302,2;289,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/01/1939;;1;1;383,5;189,6;285,5161;18;8;1;1;1;;0;270,4;251,6;239,2;223,7;217,5;205,1;198,9;189,6;192,7;211,3;236,1;254,7;264;292,8;317,7;333,4;369,5;380;359;343;333,4;336,6;333,4;327;323,9;333,4;333,4;323,9;302,2;286,4;267,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/02/1939;;1;1;575;214,4;344,1429;28;17;1;1;1;;0;254,7;254,7;248,5;248,5;260,9;270,4;283,2;305,3;327;343;336,6;320,8;308,4;280;254,7;229,9;214,4;233;296;359;424,6;466,6;486,4;479,8;479,8;533,8;568;568;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;;
65310000;2;01/03/1939;;1;1;665,4;510;578,3613;7;27;1;1;1;;0;554,2;561;575;610,8;629,3;647,4;661,8;647,4;625,6;614,5;582;557,6;547,4;537,2;516,8;516,8;550,8;550,8;527;520,2;575;592,5;568;550,8;533,8;523,6;520,2;629,3;640,2;625,6;636,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/04/1939;;1;1;614,5;198,9;335,2133;1;30;1;1;1;;0;607,1;575;540,6;510;489,7;476,5;473,2;424,6;359;339,8;327;323,9;330,2;330,2;327;327;317,7;302,2;283,2;264;245,4;229,9;214,4;205,1;202;202;208,2;214,4;208,2;198,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/05/1939;;1;1;684,2;156,5;392,5032;20;7;1;1;1;;0;192,7;186,5;180,3;171;165,2;162,3;156,5;177,2;248,5;267,2;276,8;320,8;366;390,5;450,4;486,4;523,6;568;651;680,4;669;651;625,6;599,7;557,6;513,4;453,6;411;373;352,6;339,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/06/1939;;1;1;695,6;236,1;329,06;30;21;1;1;1;;0;330,2;317,7;311,5;302,2;311,5;320,8;320,8;320,8;314,6;302,2;308,4;305,3;296;292,8;292,8;289,6;286,4;267,2;254,7;242,3;236,1;299,1;327;320,8;336,6;330,2;320,8;352,6;669;691,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
65310000;2;01/07/1939;;1;1;680,4;202;320,4161;1;24;1;1;1;;0;672,8;643,8;603,4;554,2;506,6;466,6;428;387;352,6;323,9;299,1;283,2;270,4;260,9;254,7;248,5;242,3;233;229,9;220,6;214,4;208,2;208,2;202;208,2;226,8;245,4;239,2;236,1;233;229,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65310000;2;01/08/1939;;1;1;214,4;114;149,0806;1;20;1;1;1;;0;214,4;202;189,6;180,3;171;162,3;156,5;153,6;147,8;142;139,2;136,4;133,6;130,8;128;122,4;122,4;119,6;119,6;114;116,8;125,2;147,8;153,6;162,3;162,3;162,3;159,4;153,6;150,7;142;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
